alpha,arrivals_early,arrivals_late,arrivals_on_time,beta,capacity,config,distance_total,exec_s,gamma,history_last,lambda_weight,length_speed_kph,max_operation_time,min_travel_minutes,mu_weight,n_ants,n_iters,objective_cost,pct_on_time,penalty_alpha,penalty_beta,penalty_capacity,penalty_gamma,penalty_time,penalty_total,penalty_window,q,rho,run,scenario,status,targets,time_factor,total_time,unload_time,weight
1.0,1,14,5,2.0,20.0,random_length_base,36479.97410263382,0.06972300099914719,1.0,40137.89821358609,1.0,18.0,600.0,1.5,1.0,30,80,40137.89821358609,25.0,1.0,1.0,0.0,1.0,323.61898210610207,3657.92411095227,3334.305128846168,100.0,0.5,4,E3_large,ok,20,5.0,923.6189821061021,10,length
1.0,1,5,14,2.0,20.0,random_street_time_base,2944.0215793410057,0.12530491199959215,1.0,3445.244632351334,1.0,18.0,600.0,1.5,1.0,30,80,3445.244632351334,70.0,1.0,1.0,0.0,1.0,0.0,501.22305301032816,501.22305301032816,100.0,0.5,4,E3_large,ok,20,5.0,556.6309581948453,10,street_time
1.0,2,4,14,2.0,20.0,greedy_length_base,15346.194986867027,0.06693964099940786,1.0,15862.369717497611,1.0,18.0,600.0,1.5,1.0,30,80,15862.369717497611,70.0,1.0,1.0,0.0,1.0,0.0,516.1747306305845,516.1747306305845,100.0,0.5,4,E3_large,ok,20,5.0,561.5269235558887,10,length
1.0,2,3,15,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.07349548700040032,1.0,1466.0738289719452,1.0,18.0,600.0,1.5,1.0,30,80,1466.0738289719452,75.0,1.0,1.0,0.0,1.0,0.0,166.474455351271,166.474455351271,100.0,0.5,4,E3_large,ok,20,5.0,426.9074445364473,10,street_time
1.0,2,5,13,2.0,20.0,length_base,14164.29770833566,0.8926714919998631,1.0,14723.69888379866,1.0,18.0,600.0,1.5,1.0,30,80,14723.69888379866,65.0,1.0,1.0,0.0,1.0,0.0,559.4011754629987,559.4011754629987,100.0,0.5,5,E3_large,ok,20,5.0,527.0673943470578,10,length
1.0,1,6,13,2.0,20.0,length_ants20,14266.815303572823,0.6468904949997523,1.0,15449.712240541556,1.0,18.0,600.0,1.5,1.0,20,80,15449.712240541556,65.0,1.0,1.0,0.0,1.0,7.7915711993700825,1182.8969369687322,1175.1053657693622,100.0,0.5,5,E3_large,ok,20,5.0,607.7915711993701,10,length
1.0,1,6,13,2.0,20.0,length_ants40,13902.404317066574,1.211550449999777,1.0,14745.150663075923,1.0,18.0,600.0,1.5,1.0,40,80,14745.150663075923,65.0,1.0,1.0,0.0,1.0,0.0,842.7463460093501,842.7463460093501,100.0,0.5,5,E3_large,ok,20,5.0,550.714542102982,10,length
1.0,1,7,12,2.0,20.0,length_iters50,13948.807020681563,0.6175934399998368,1.0,14598.318553310279,1.0,18.0,600.0,1.5,1.0,30,50,14598.318553310279,60.0,1.0,1.0,0.0,1.0,0.0,649.5115326287165,649.5115326287165,100.0,0.5,5,E3_large,ok,20,5.0,519.5824815215697,10,length
1.0,2,4,14,2.0,20.0,length_iters120,13990.092702671329,1.3115137550003055,1.0,14491.414194223598,1.0,18.0,600.0,1.5,1.0,30,120,14491.414194223598,70.0,1.0,1.0,0.0,1.0,0.0,501.3214915522688,501.3214915522688,100.0,0.5,5,E3_large,ok,20,5.0,524.1639775859858,10,length
0.8,2,4,14,2.0,20.0,length_alpha0.8,14036.97818666385,0.8966979140004696,1.0,14541.425377148953,1.0,18.0,600.0,1.5,1.0,30,80,14541.425377148953,70.0,1.0,1.0,0.0,1.0,0.0,504.44719048510325,504.44719048510325,100.0,0.5,5,E3_large,ok,20,5.0,524.9454023191944,10,length
1.2,1,9,10,2.0,20.0,length_alpha1.2,14312.38923155427,0.8921302669996294,1.0,15502.309870203666,1.0,18.0,600.0,1.5,1.0,30,80,15502.309870203666,50.0,1.0,1.0,0.0,1.0,1.5888305141854744,1189.9206386493954,1188.33180813521,100.0,0.5,5,E3_large,ok,20,5.0,601.5888305141855,10,length
1.0,3,7,10,1.5,20.0,length_beta1.5,14703.093310594126,0.9351771789997656,1.0,15206.878171847156,1.0,18.0,600.0,1.5,1.0,30,80,15206.878171847156,50.0,1.0,1.0,0.0,1.0,0.0,503.78486125303,503.78486125303,100.0,0.5,5,E3_large,ok,20,5.0,513.7601095101865,10,length
1.0,2,3,15,2.5,20.0,length_beta2.5,14712.558657248603,0.9006606650000322,1.0,15132.055818294337,1.0,18.0,600.0,1.5,1.0,30,80,15132.055818294337,75.0,1.0,1.0,0.0,1.0,0.0,419.4971610457337,419.4971610457337,100.0,0.5,5,E3_large,ok,20,5.0,546.228251453206,10,length
1.0,2,3,15,2.0,20.0,length_gamma0.7,14536.461373779002,0.9044385010001861,0.7,14857.643349635202,1.0,18.0,600.0,1.5,1.0,30,80,14857.643349635202,75.0,1.0,1.0,0.0,1.0,0.0,321.18197585619936,321.18197585619936,100.0,0.5,5,E3_large,ok,20,5.0,502.100979071178,10,length
1.0,1,3,16,2.0,20.0,length_gamma1.3,14836.970100788465,0.8772688460003337,1.3,15165.946067100089,1.0,18.0,600.0,1.5,1.0,30,80,15165.946067100089,80.0,1.0,1.0,0.0,1.0,0.0,328.9759663116235,328.9759663116235,100.0,0.5,5,E3_large,ok,20,5.0,505.30159638090686,10,length
1.0,1,6,13,2.0,20.0,length_rho0.3,13975.27632874121,0.9437135090001902,1.0,14373.298758688083,1.0,18.0,600.0,1.5,1.0,30,80,14373.298758688083,65.0,1.0,1.0,0.0,1.0,0.0,398.02242994687236,398.02242994687236,100.0,0.3,5,E3_large,ok,20,5.0,510.0004620316314,10,length
1.0,1,6,13,2.0,20.0,length_rho0.7,14246.116584356365,0.8652933960001974,1.0,15370.900221537508,1.0,18.0,600.0,1.5,1.0,30,80,15370.900221537508,65.0,1.0,1.0,0.0,1.0,0.4842863942203621,1124.783637181142,1124.2993507869217,100.0,0.7,5,E3_large,ok,20,5.0,600.4842863942204,10,length
1.0,1,2,17,2.0,20.0,street_time_base,1177.450116083565,0.8320089130002088,1.0,1393.980975719637,1.0,18.0,600.0,1.5,1.0,30,80,1393.980975719637,85.0,1.0,1.0,0.0,1.0,0.0,216.53085963607185,216.53085963607185,100.0,0.5,5,E3_large,ok,20,5.0,424.99845063246505,10,street_time
1.0,2,1,17,2.0,20.0,street_time_ants20,1366.4058988605725,0.5668064910005342,1.0,1532.483492580462,1.0,18.0,600.0,1.5,1.0,20,80,1532.483492580462,85.0,1.0,1.0,0.0,1.0,0.0,166.0775937198897,166.0775937198897,100.0,0.5,5,E3_large,ok,20,5.0,468.1418084824404,10,street_time
1.0,2,1,17,2.0,20.0,street_time_ants40,1311.9703391393439,1.0921659220002766,1.0,1405.2647238687905,1.0,18.0,600.0,1.5,1.0,40,80,1405.2647238687905,85.0,1.0,1.0,0.0,1.0,0.0,93.29438472944662,93.29438472944662,100.0,0.5,5,E3_large,ok,20,5.0,394.4292692067887,10,street_time
1.0,3,0,17,2.0,20.0,street_time_iters50,1219.1683482424562,0.5463458989997889,1.0,1342.0933639874104,1.0,18.0,600.0,1.5,1.0,30,50,1342.0933639874104,85.0,1.0,1.0,0.0,1.0,0.0,122.92501574495418,122.92501574495418,100.0,0.5,5,E3_large,ok,20,5.0,427.40976680859,10,street_time
1.0,2,0,18,2.0,20.0,street_time_iters120,1242.0559214552418,1.2114287029999105,1.0,1327.7335999704835,1.0,18.0,600.0,1.5,1.0,30,120,1327.7335999704835,90.0,1.0,1.0,0.0,1.0,0.0,85.67767851524172,85.67767851524172,100.0,0.5,5,E3_large,ok,20,5.0,392.06972734660974,10,street_time
0.8,3,0,17,2.0,20.0,street_time_alpha0.8,1244.5855204505976,0.9020261060004486,1.0,1324.0911091324285,1.0,18.0,600.0,1.5,1.0,30,80,1324.0911091324285,85.0,1.0,1.0,0.0,1.0,0.0,79.50558868183089,79.50558868183089,100.0,0.5,5,E3_large,ok,20,5.0,386.1084374294787,10,street_time
1.2,3,2,15,2.0,20.0,street_time_alpha1.2,1322.2000261631324,0.8363351670004704,1.0,1539.0187628858166,1.0,18.0,600.0,1.5,1.0,30,80,1539.0187628858166,75.0,1.0,1.0,0.0,1.0,0.0,216.81873672268426,216.81873672268426,100.0,0.5,5,E3_large,ok,20,5.0,406.96780512152884,10,street_time
1.0,2,0,18,1.5,20.0,street_time_beta1.5,1276.261111366098,0.8230463740001142,1.0,1341.8762244060276,1.0,18.0,600.0,1.5,1.0,30,80,1341.8762244060276,90.0,1.0,1.0,0.0,1.0,0.0,65.61511303992967,65.61511303992967,100.0,0.5,5,E3_large,ok,20,5.0,374.11996750308253,10,street_time
1.0,1,3,16,2.5,20.0,street_time_beta2.5,1199.665836881518,0.8565159140007381,1.0,1482.4689528447936,1.0,18.0,600.0,1.5,1.0,30,80,1482.4689528447936,80.0,1.0,1.0,0.0,1.0,0.0,282.8031159632756,282.8031159632756,100.0,0.5,5,E3_large,ok,20,5.0,427.38067491931963,10,street_time
1.0,1,0,19,2.0,20.0,street_time_gamma0.7,1387.9968684411538,0.8572161780002716,0.7,1508.232530893973,1.0,18.0,600.0,1.5,1.0,30,80,1508.232530893973,95.0,1.0,1.0,0.0,1.0,0.0,120.23566245281916,120.23566245281916,100.0,0.5,5,E3_large,ok,20,5.0,438.7894568663464,10,street_time
1.0,2,1,17,2.0,20.0,street_time_gamma1.3,1363.8965876235027,0.8509495949992925,1.3,1465.1303239956897,1.0,18.0,600.0,1.5,1.0,30,80,1465.1303239956897,85.0,1.0,1.0,0.0,1.0,0.0,101.23373637218708,101.23373637218708,100.0,0.5,5,E3_large,ok,20,5.0,402.95251652491686,10,street_time
1.0,3,0,17,2.0,20.0,street_time_rho0.3,1336.3646316998854,0.8111367179999434,1.0,1427.5539850183181,1.0,18.0,600.0,1.5,1.0,30,80,1427.5539850183181,85.0,1.0,1.0,0.0,1.0,0.0,91.18935331843278,91.18935331843278,100.0,0.3,5,E3_large,ok,20,5.0,405.44046133685436,10,street_time
1.0,1,2,17,2.0,20.0,street_time_rho0.7,1181.7963845117033,0.894402218000323,1.0,1379.835318093868,1.0,18.0,600.0,1.5,1.0,30,80,1379.835318093868,85.0,1.0,1.0,0.0,1.0,0.0,198.03893358216476,198.03893358216476,100.0,0.7,5,E3_large,ok,20,5.0,466.7858583713976,10,street_time
1.0,1,10,9,2.0,20.0,random_length_base,30619.718204435045,0.07731294600034744,1.0,33350.006454857474,1.0,18.0,600.0,1.5,1.0,30,80,33350.006454857474,45.0,1.0,1.0,0.0,1.0,224.0949240402465,2730.2882504224303,2506.193326382184,100.0,0.5,5,E3_large,ok,20,5.0,824.0949240402465,10,length
1.0,1,7,12,2.0,20.0,random_street_time_base,2810.2807268808037,0.08044243499989534,1.0,3681.20851656089,1.0,18.0,600.0,1.5,1.0,30,80,3681.20851656089,60.0,1.0,1.0,0.0,1.0,0.0,870.9277896800862,870.9277896800862,100.0,0.5,5,E3_large,ok,20,5.0,555.275038167915,10,street_time
1.0,1,7,12,2.0,20.0,greedy_length_base,15346.194986867027,0.06556442199962476,1.0,16192.630269763078,1.0,18.0,600.0,1.5,1.0,30,80,16192.630269763078,60.0,1.0,1.0,0.0,1.0,18.818926436064658,846.4352828960507,827.616356459986,100.0,0.5,5,E3_large,ok,20,5.0,618.8189264360647,10,length
1.0,1,3,16,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.06691615699946851,1.0,1663.5956854917408,1.0,18.0,600.0,1.5,1.0,30,80,1663.5956854917408,80.0,1.0,1.0,0.0,1.0,0.0,363.9963118710665,363.9963118710665,100.0,0.5,5,E3_large,ok,20,5.0,477.36214148992167,10,street_time
1.0,2,5,13,2.0,20.0,length_base,14424.110985872861,0.9233910149996518,1.0,15165.62949497512,1.0,18.0,600.0,1.5,1.0,30,80,15165.62949497512,65.0,1.0,1.0,0.0,1.0,0.0,741.5185091022595,741.5185091022595,100.0,0.5,6,E3_large,ok,20,5.0,585.4508597528286,10,length
1.0,2,4,14,2.0,20.0,length_ants20,14580.8206620167,0.6257966939992912,1.0,14893.524017525328,1.0,18.0,600.0,1.5,1.0,20,80,14893.524017525328,70.0,1.0,1.0,0.0,1.0,0.0,312.70335550862757,312.70335550862757,100.0,0.5,6,E3_large,ok,20,5.0,530.0094435750755,10,length
1.0,3,2,15,2.0,20.0,length_ants40,14880.91769329606,1.1966377730004751,1.0,15108.185694790904,1.0,18.0,600.0,1.5,1.0,40,80,15108.185694790904,75.0,1.0,1.0,0.0,1.0,0.0,227.26800149484404,227.26800149484404,100.0,0.5,6,E3_large,ok,20,5.0,514.2946549966746,10,length
1.0,2,4,14,2.0,20.0,length_iters50,13953.637746346792,0.576938823999626,1.0,14395.671784731454,1.0,18.0,600.0,1.5,1.0,30,50,14395.671784731454,70.0,1.0,1.0,0.0,1.0,0.0,442.0340383846607,442.0340383846607,100.0,0.5,6,E3_large,ok,20,5.0,505.96844790918055,10,length
1.0,1,4,15,2.0,20.0,length_iters120,15085.121427534872,1.343913179000083,1.0,15590.924169255753,1.0,18.0,600.0,1.5,1.0,30,120,15590.924169255753,75.0,1.0,1.0,0.0,1.0,0.0,505.802741720881,505.802741720881,100.0,0.5,6,E3_large,ok,20,5.0,544.4374518266802,10,length
0.8,2,5,13,2.0,20.0,length_alpha0.8,14722.879644315504,0.9176966949999041,1.0,15117.477145208215,1.0,18.0,600.0,1.5,1.0,30,80,15117.477145208215,65.0,1.0,1.0,0.0,1.0,0.0,394.5975008927114,394.5975008927114,100.0,0.5,6,E3_large,ok,20,5.0,542.4002679043209,10,length
1.2,2,10,8,2.0,20.0,length_alpha1.2,14217.803111247906,0.9794500600000902,1.0,15394.088155714258,1.0,18.0,600.0,1.5,1.0,30,80,15394.088155714258,40.0,1.0,1.0,0.0,1.0,0.0,1176.2850444663527,1176.2850444663527,100.0,0.5,6,E3_large,ok,20,5.0,582.012395175746,10,length
1.0,1,5,14,1.5,20.0,length_beta1.5,15269.121522405036,0.9132994080000572,1.0,15799.713606622265,1.0,18.0,600.0,1.5,1.0,30,80,15799.713606622265,70.0,1.0,1.0,0.0,1.0,0.0,530.5920842172286,530.5920842172286,100.0,0.5,6,E3_large,ok,20,5.0,569.4931621919561,10,length
1.0,2,4,14,2.5,20.0,length_beta2.5,13578.285200139853,0.9038538740005606,1.0,14058.57668964173,1.0,18.0,600.0,1.5,1.0,30,80,14058.57668964173,70.0,1.0,1.0,0.0,1.0,0.0,480.2914895018763,480.2914895018763,100.0,0.5,6,E3_large,ok,20,5.0,503.7352409665302,10,length
1.0,2,3,15,2.0,20.0,length_gamma0.7,14531.640734381628,0.9294310620007309,0.7,14841.074614292389,1.0,18.0,600.0,1.5,1.0,30,80,14841.074614292389,75.0,1.0,1.0,0.0,1.0,0.0,309.43387991076025,309.43387991076025,100.0,0.5,6,E3_large,ok,20,5.0,529.1897781144905,10,length
1.0,2,3,15,2.0,20.0,length_gamma1.3,14044.907908429605,0.8816052689999196,1.3,14330.005147042764,1.0,18.0,600.0,1.5,1.0,30,80,14330.005147042764,75.0,1.0,1.0,0.0,1.0,0.0,285.0972386131594,285.0972386131594,100.0,0.5,6,E3_large,ok,20,5.0,521.0775643486236,10,length
1.0,1,8,11,2.0,20.0,length_rho0.3,14430.10133292928,0.8896118740003658,1.0,15097.929804363332,1.0,18.0,600.0,1.5,1.0,30,80,15097.929804363332,55.0,1.0,1.0,0.0,1.0,0.0,667.8284714340508,667.8284714340508,100.0,0.3,6,E3_large,ok,20,5.0,533.5204502499205,10,length
1.0,3,2,15,2.0,20.0,length_rho0.7,14810.470581264064,0.8794410889995561,1.0,15066.63309794629,1.0,18.0,600.0,1.5,1.0,30,80,15066.63309794629,75.0,1.0,1.0,0.0,1.0,0.0,256.1625166822256,256.1625166822256,100.0,0.7,6,E3_large,ok,20,5.0,523.5347872145129,10,length
1.0,2,0,18,2.0,20.0,street_time_base,1165.299373828242,0.86425326600056,1.0,1275.3927240558044,1.0,18.0,600.0,1.5,1.0,30,80,1275.3927240558044,90.0,1.0,1.0,0.0,1.0,0.0,110.09335022756227,110.09335022756227,100.0,0.5,6,E3_large,ok,20,5.0,410.0890200900137,10,street_time
1.0,3,1,16,2.0,20.0,street_time_ants20,1350.8862682254633,0.5773720369998045,1.0,1465.9677865402377,1.0,18.0,600.0,1.5,1.0,20,80,1465.9677865402377,80.0,1.0,1.0,0.0,1.0,0.0,115.0815183147746,115.0815183147746,100.0,0.5,6,E3_large,ok,20,5.0,402.45970057396323,10,street_time
1.0,1,0,19,2.0,20.0,street_time_ants40,1266.2994438828864,1.0931245800002216,1.0,1364.4809862183884,1.0,18.0,600.0,1.5,1.0,40,80,1364.4809862183884,95.0,1.0,1.0,0.0,1.0,0.0,98.18154233550206,98.18154233550206,100.0,0.5,6,E3_large,ok,20,5.0,406.59388470250724,10,street_time
1.0,2,1,17,2.0,20.0,street_time_iters50,1322.0132250364627,0.5313692419995277,1.0,1434.9902662721684,1.0,18.0,600.0,1.5,1.0,30,50,1434.9902662721684,85.0,1.0,1.0,0.0,1.0,0.0,112.97704123570577,112.97704123570577,100.0,0.5,6,E3_large,ok,20,5.0,407.60228081534365,10,street_time
1.0,1,1,18,2.0,20.0,street_time_iters120,1210.7851531057731,1.2592879189996893,1.0,1362.8456897321723,1.0,18.0,600.0,1.5,1.0,30,120,1362.8456897321723,90.0,1.0,1.0,0.0,1.0,0.0,152.0605366263992,152.0605366263992,100.0,0.5,6,E3_large,ok,20,5.0,369.2542438065849,10,street_time
0.8,2,1,17,2.0,20.0,street_time_alpha0.8,1234.5847936785758,0.8958276610001121,1.0,1321.5713398083526,1.0,18.0,600.0,1.5,1.0,30,80,1321.5713398083526,85.0,1.0,1.0,0.0,1.0,0.0,86.98654612977691,86.98654612977691,100.0,0.5,6,E3_large,ok,20,5.0,389.730195515163,10,street_time
1.2,2,0,18,2.0,20.0,street_time_alpha1.2,1332.0323705689989,0.8509788499995921,1.0,1405.7697278804328,1.0,18.0,600.0,1.5,1.0,30,80,1405.7697278804328,90.0,1.0,1.0,0.0,1.0,0.0,73.73735731143393,73.73735731143393,100.0,0.5,6,E3_large,ok,20,5.0,386.8898167081617,10,street_time
1.0,3,1,16,1.5,20.0,street_time_beta1.5,1440.698620125672,0.8751443510000172,1.0,1561.1137803498868,1.0,18.0,600.0,1.5,1.0,30,80,1561.1137803498868,80.0,1.0,1.0,0.0,1.0,0.0,120.41516022421467,120.41516022421467,100.0,0.5,6,E3_large,ok,20,5.0,401.19629889757687,10,street_time
1.0,2,0,18,2.5,20.0,street_time_beta2.5,1167.9299060713965,0.8462306450001051,1.0,1277.804045278696,1.0,18.0,600.0,1.5,1.0,30,80,1277.804045278696,90.0,1.0,1.0,0.0,1.0,0.0,109.87413920729955,109.87413920729955,100.0,0.5,6,E3_large,ok,20,5.0,410.0890200900137,10,street_time
1.0,1,1,18,2.0,20.0,street_time_gamma0.7,1306.2793647498022,0.8530638800002635,0.7,1372.3593023062272,1.0,18.0,600.0,1.5,1.0,30,80,1372.3593023062272,90.0,1.0,1.0,0.0,1.0,0.0,66.07993755642508,66.07993755642508,100.0,0.5,6,E3_large,ok,20,5.0,377.2120947769208,10,street_time
1.0,4,1,15,2.0,20.0,street_time_gamma1.3,1294.1123283373304,0.8630548479995923,1.3,1372.65614530211,1.0,18.0,600.0,1.5,1.0,30,80,1372.65614530211,75.0,1.0,1.0,0.0,1.0,0.0,78.54381696477964,78.54381696477964,100.0,0.5,6,E3_large,ok,20,5.0,386.9108197920053,10,street_time
1.0,2,1,17,2.0,20.0,street_time_rho0.3,1280.363724621353,0.8323343739994016,1.0,1454.5622295829316,1.0,18.0,600.0,1.5,1.0,30,80,1454.5622295829316,85.0,1.0,1.0,0.0,1.0,0.0,174.19850496157858,174.19850496157858,100.0,0.3,6,E3_large,ok,20,5.0,398.45274833191934,10,street_time
1.0,2,1,17,2.0,20.0,street_time_rho0.7,1156.9334259114469,0.8373852160002571,1.0,1277.3561780755945,1.0,18.0,600.0,1.5,1.0,30,80,1277.3561780755945,85.0,1.0,1.0,0.0,1.0,0.0,120.4227521641476,120.4227521641476,100.0,0.7,6,E3_large,ok,20,5.0,394.3765451086173,10,street_time
1.0,1,14,5,2.0,20.0,random_length_base,35020.76852993508,0.06449891400006891,1.0,38282.62681736431,1.0,18.0,600.0,1.5,1.0,30,80,38282.62681736431,25.0,1.0,1.0,0.0,1.0,297.55263068456156,3261.858287429236,2964.3056567446747,100.0,0.5,6,E3_large,ok,20,5.0,897.5526306845616,10,length
1.0,1,7,12,2.0,20.0,random_street_time_base,2822.4408329215617,0.06407027000022936,1.0,3519.9872488502388,1.0,18.0,600.0,1.5,1.0,30,80,3519.9872488502388,60.0,1.0,1.0,0.0,1.0,0.0,697.5464159286773,697.5464159286773,100.0,0.5,6,E3_large,ok,20,5.0,554.1667901880221,10,street_time
1.0,2,7,11,2.0,20.0,greedy_length_base,15346.194986867027,0.06215843399968435,1.0,16010.799178409166,1.0,18.0,600.0,1.5,1.0,30,80,16010.799178409166,55.0,1.0,1.0,0.0,1.0,0.8189264360646575,664.6041915421392,663.7852651060746,100.0,0.5,6,E3_large,ok,20,5.0,600.8189264360647,10,length
1.0,2,3,15,2.0,20.0,greedy_street_time_base,1299.5993736206742,0.06339561499953561,1.0,1611.162302195004,1.0,18.0,600.0,1.5,1.0,30,80,1611.162302195004,75.0,1.0,1.0,0.0,1.0,0.0,311.5629285743298,311.5629285743298,100.0,0.5,6,E3_large,ok,20,5.0,459.36214148992167,10,street_time
1.0,2,4,14,2.0,20.0,length_base,14424.110985872861,0.9218930659999387,1.0,14980.275748964053,1.0,18.0,600.0,1.5,1.0,30,80,14980.275748964053,70.0,1.0,1.0,0.0,1.0,0.0,556.1647630911925,556.1647630911925,100.0,0.5,7,E3_large,ok,20,5.0,530.4508597528285,10,length
1.0,2,2,16,2.0,20.0,length_ants20,14268.788374398155,0.6187420329997622,1.0,14634.611124383104,1.0,18.0,600.0,1.5,1.0,20,80,14634.611124383104,80.0,1.0,1.0,0.0,1.0,0.0,365.822749984949,365.822749984949,100.0,0.5,7,E3_large,ok,20,5.0,520.340490949948,10,length
1.0,3,8,9,2.0,20.0,length_ants40,13726.905017906358,1.164543641999444,1.0,14703.731425295877,1.0,18.0,600.0,1.5,1.0,40,80,14703.731425295877,45.0,1.0,1.0,0.0,1.0,0.0,976.8264073895193,976.8264073895193,100.0,0.5,7,E3_large,ok,20,5.0,551.230151327494,10,length
1.0,3,8,9,2.0,20.0,length_iters50,14892.333207486827,0.627149541000108,1.0,15855.271143674616,1.0,18.0,600.0,1.5,1.0,30,50,15855.271143674616,45.0,1.0,1.0,0.0,1.0,0.0,962.9379361877883,962.9379361877883,100.0,0.5,7,E3_large,ok,20,5.0,570.6539544871682,10,length
1.0,2,3,15,2.0,20.0,length_iters120,13736.690452682586,1.3655085800000961,1.0,13966.210277723,1.0,18.0,600.0,1.5,1.0,30,120,13966.210277723,75.0,1.0,1.0,0.0,1.0,0.0,229.51982504041337,229.51982504041337,100.0,0.5,7,E3_large,ok,20,5.0,467.86922035210114,10,length
0.8,1,6,13,2.0,20.0,length_alpha0.8,13793.101076532903,0.9148778989992934,1.0,14317.075768341041,1.0,18.0,600.0,1.5,1.0,30,80,14317.075768341041,65.0,1.0,1.0,0.0,1.0,0.0,523.9746918081377,523.9746918081377,100.0,0.5,7,E3_large,ok,20,5.0,514.8963340820382,10,length
1.2,2,6,12,2.0,20.0,length_alpha1.2,13403.90213786603,0.8909877349997259,1.0,14071.81693481598,1.0,18.0,600.0,1.5,1.0,30,80,14071.81693481598,60.0,1.0,1.0,0.0,1.0,0.0,667.9147969499493,667.9147969499493,100.0,0.5,7,E3_large,ok,20,5.0,515.9257203410791,10,length
1.0,2,2,16,1.5,20.0,length_beta1.5,14635.939496712197,0.8901521170000706,1.0,14952.91821524383,1.0,18.0,600.0,1.5,1.0,30,80,14952.91821524383,80.0,1.0,1.0,0.0,1.0,0.0,316.9787185316318,316.9787185316318,100.0,0.5,7,E3_large,ok,20,5.0,500.48774704166624,10,length
1.0,2,3,15,2.5,20.0,length_beta2.5,13496.64138157165,0.9213898420002806,1.0,13704.1369020809,1.0,18.0,600.0,1.5,1.0,30,80,13704.1369020809,75.0,1.0,1.0,0.0,1.0,0.0,207.4955205092499,207.4955205092499,100.0,0.5,7,E3_large,ok,20,5.0,463.86840250025216,10,length
1.0,2,8,10,2.0,20.0,length_gamma0.7,14079.511442166398,0.8987960080003177,0.7,14789.90796198619,1.0,18.0,600.0,1.5,1.0,30,80,14789.90796198619,50.0,1.0,1.0,0.0,1.0,0.0,710.3965198197907,710.3965198197907,100.0,0.5,7,E3_large,ok,20,5.0,545.2160202372459,10,length
1.0,2,6,12,2.0,20.0,length_gamma1.3,14434.123263822172,0.8841511430000537,1.3,15040.307570869976,1.0,18.0,600.0,1.5,1.0,30,80,15040.307570869976,60.0,1.0,1.0,0.0,1.0,0.0,606.1843070478053,606.1843070478053,100.0,0.5,7,E3_large,ok,20,5.0,530.6177310519837,10,length
1.0,2,5,13,2.0,20.0,length_rho0.3,13956.754549794887,0.8994815939995533,1.0,14534.65204192635,1.0,18.0,600.0,1.5,1.0,30,80,14534.65204192635,65.0,1.0,1.0,0.0,1.0,0.0,577.8974921314641,577.8974921314641,100.0,0.3,7,E3_large,ok,20,5.0,522.6615858181956,10,length
1.0,2,3,15,2.0,20.0,length_rho0.7,13496.64138157165,0.9311296380001295,1.0,13704.1369020809,1.0,18.0,600.0,1.5,1.0,30,80,13704.1369020809,75.0,1.0,1.0,0.0,1.0,0.0,207.4955205092499,207.4955205092499,100.0,0.7,7,E3_large,ok,20,5.0,463.86840250025216,10,length
1.0,2,3,15,2.0,20.0,street_time_base,1136.5226402001294,0.8515733949998321,1.0,1275.6520504682057,1.0,18.0,600.0,1.5,1.0,30,80,1275.6520504682057,75.0,1.0,1.0,0.0,1.0,0.0,139.12941026807619,139.12941026807619,100.0,0.5,7,E3_large,ok,20,5.0,390.77241370487627,10,street_time
1.0,3,1,16,2.0,20.0,street_time_ants20,1237.4201218872379,0.5892693490004604,1.0,1385.3060836828436,1.0,18.0,600.0,1.5,1.0,20,80,1385.3060836828436,80.0,1.0,1.0,0.0,1.0,0.0,147.88596179560557,147.88596179560557,100.0,0.5,7,E3_large,ok,20,5.0,404.253423029862,10,street_time
1.0,3,0,17,2.0,20.0,street_time_ants40,1332.2921338416095,1.1549266060001173,1.0,1399.6311225165837,1.0,18.0,600.0,1.5,1.0,40,80,1399.6311225165837,85.0,1.0,1.0,0.0,1.0,0.0,67.33898867497408,67.33898867497408,100.0,0.5,7,E3_large,ok,20,5.0,381.25072187187266,10,street_time
1.0,2,1,17,2.0,20.0,street_time_iters50,1219.2036490752128,0.5772491670004456,1.0,1363.2033538931853,1.0,18.0,600.0,1.5,1.0,30,50,1363.2033538931853,85.0,1.0,1.0,0.0,1.0,0.0,143.99970481797254,143.99970481797254,100.0,0.5,7,E3_large,ok,20,5.0,397.6624977777998,10,street_time
1.0,1,0,19,2.0,20.0,street_time_iters120,1237.542701923502,1.241138291000425,1.0,1297.2175069016027,1.0,18.0,600.0,1.5,1.0,30,120,1297.2175069016027,95.0,1.0,1.0,0.0,1.0,0.0,59.67480497810084,59.67480497810084,100.0,0.5,7,E3_large,ok,20,5.0,364.19375796159443,10,street_time
0.8,2,1,17,2.0,20.0,street_time_alpha0.8,1242.0479758564966,0.8267188419995364,1.0,1325.2416026244332,1.0,18.0,600.0,1.5,1.0,30,80,1325.2416026244332,85.0,1.0,1.0,0.0,1.0,0.0,83.19362676793673,83.19362676793673,100.0,0.5,7,E3_large,ok,20,5.0,381.1431735752758,10,street_time
